"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,9
"1q",99.17,0,0,0
"2q",0,0,0,0
"3q",0,0,0.88,0
"4q",97.69,0,0,0
"5q",0,0,0,0
"6q",0,0,0,0
"7q",0,0,0,0
"8q",77.4,0,5.34,0
"9q",0,0,0,0
"10q",100,0,0,0
"11q",0,0,0,0
"12q",0,0,0,0
"13q",0,0,0,0
"14q",0,0,0,0
"15q",0,0,0,0
"16q",0,0,0,0
"17q",0,0,0,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,3.65
"1p",50.16,0,0,0
"2p",78.65,0,0,0
"3p",92,0,8.7,46.42
"4p",92.72,0,2.36,32.47
"5p",12.74,0,0,93.32
"6p",97.33,0,0,0
"7p",12.7,0,0,0
"8p",0,0,56.19,44.12
"9p",76.05,0,0,0
"10p",0,0,92.45,100
"11p",13.45,0,0,86.97
"12p",17.52,0,0,82.24
"16p",100,0,0,7.16
"17p",4.46,0,0,99.89
"18p",99.9,0,0,0
"19p",19.57,0,0,100
"20p",100,0,1.95,0
"21p",85.12,0,0,0
"Yp",99.93,0,0,0
"Xp",26.89,0,0,0
"1q",100,0,0,94.42
"2q",28.75,0,0.59,0
"3q",100,0,0,0
"4q",47.13,0,0,52.73
"5q",32.05,0,0,100
"6q",37.62,0,0,46.57
"7q",88.7,0,11.27,11.86
"8q",5.84,0,40.2,80.15
"9q",7.28,0,0,96.12
"10q",0,0,8.04,99.99
"11q",58.31,0,0,42.04
"12q",100,0,0,0
"13q",100,0,0,0
"14q",48.41,0,1.77,50.51
"15q",86.35,0,0,0
"16q",47.94,0,0,0
"17q",100,0,0,0
"18q",19.93,0,80.02,0
"19q",99.97,0,0,0
"20q",100,0,1.11,40.81
"21q",100,0,0,0
"22q",99.33,0,0,0
"Yq",100,0,0,0
"Xq",99.69,0,0,0
"1p",49.89,0,0,0
"2p",78.65,0,0,0
"3p",54.17,0,36.73,0
"4p",92.97,0,37.67,17.86
"5p",12.71,0,52.97,27.45
"6p",97.33,0,0,0
"7p",2.71,0,0,0
"8p",0,0,55.92,44.7
"9p",76.05,0,0,0
"10p",0,0,100,0
"11p",13.45,0,38.75,48.34
"12p",17.52,0,80.55,82.24
"16p",100,0,0,7.19
"17p",3.75,0,96.18,0
"18p",99.9,0,0,0
"19p",0,0,100,0
"20p",13.78,0,54.64,0
"21p",85.12,0,0,0
"Yp",99.93,0,0,0
"Xp",26.89,0,0,0
"1q",100,0,1.76,94.42
"2q",28.71,0,20.83,0
"3q",100,0,0,0
"4q",47.14,0,43.68,9.13
"5q",32.05,0,67.94,31.72
"6q",37.61,0,29.92,22.58
"7q",88.7,0,11.27,0
"8q",5.84,0,100,0
"9q",0,0,92.7,0
"10q",0,0,100,0
"11q",58.21,0,41.78,0
"12q",100,0,0,0
"13q",100,0,0,0
"14q",48.41,0,3.67,50.51
"15q",77.46,0,0,0
"16q",0,0,0,0
"17q",100,0,0,0
"18q",19.93,0,80.02,0
"19q",99.97,0,0,0
"20q",100,0,40.41,0
"21q",99.28,0,0,0
"22q",99.33,0,0,0
"Yq",100,0,0,0
"Xq",99.69,0,0,0
"1p",0,0,99.93,0
"2p",0.46,0,0,0
"3p",1.48,0,8.89,3.35
"4p",0.71,0,0,10.02
"5p",0,0,0,0
"6p",0,0,50.2,0
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",0,0,0,0
"16p",0,0,0,7.79
"17p",0,0,0,0
"18p",0,0,78.44,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",4.27,0,0,0
"1q",0,0,0.49,0
"2q",0,0,0,2.43
"3q",0,0,0,2.57
"4q",0,0,0,0
"5q",0,0,0,0
"6q",0,0,29.89,0
"7q",1.09,0,0,0
"8q",0.9,0,0,0
"9q",0,0,0,0
"10q",0,0,0,3.14
"11q",0,0,0.63,0
"12q",0,0,0.62,0
"13q",0,0,0,0
"14q",0,0,0,0
"15q",0,0,0,0
"16q",0,0,0,0
"17q",0,0,0,0
"18q",0,0,97.74,0
"19q",0,0,99.97,0
"20q",0.95,0,1.45,0
"21q",0,0,0,28.91
"22q",1.3,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,0
"1p",0,0,0,0
"2p",100,0,0,3.35
"3p",90.66,0,0,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,6.42,4.36
"7p",91.65,0,0,0
"8p",99.66,0,0,0
"9p",82.81,0,26.1,82.95
"10p",0,0,0,0
"11p",0,0,0,95.37
"12p",0,0,0,0
"16p",0,0,0,19.09
"17p",23.29,0,0,0
"18p",0,0,0,0
"19p",100,0,0,0
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,4.3,0
"1q",0,0,0,0
"2q",100,0,0.32,0
"3q",100,0,0,0
"4q",0,0,0,0
"5q",99.54,0,0,2.02
"6q",0,0,25.57,2.55
"7q",85.61,0,0,0
"8q",100,0,0,0
"9q",14.72,0,10.24,96.12
"10q",5.87,0,0,2.97
"11q",0,0,0,0
"12q",0,0,3.14,0
"13q",100,0,0,0
"14q",0.98,0,0,0
"15q",1.9,0,0,0
"16q",0,0,0,0
"17q",81.83,0,0,0
"18q",0,0,0.73,0
"19q",100,0,0,0
"20q",100,0,0,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,2.6,0
"1p",44.19,0,0,0
"2p",71.19,0,0,28.35
"3p",92.44,0,0.46,0
"4p",0,0,0,100
"5p",62.09,0,45.8,93.67
"6p",100,0,0,0
"7p",75.97,0,0,4.9
"8p",0,0,44.15,0
"9p",0,0,81.47,0
"10p",32.62,0,0,0
"11p",100,0,0,0
"12p",0,0,36.03,61.26
"16p",100,0,0,0
"17p",0,0,99.89,0
"18p",0,0,0,99.9
"19p",4.09,0,0,0
"20p",9.32,0,0,76.98
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",95.68,0,0,0
"1q",100,0,0,0
"2q",13.31,0,13.6,0
"3q",100,0,0,0
"4q",35.42,0,1.69,37.01
"5q",1.08,0,0.32,100
"6q",100,0,0,0
"7q",100,0,0,0
"8q",95.08,0,0,0
"9q",99.98,0,0,0
"10q",74.25,0,0,0
"11q",100,0,0,0
"12q",98.53,0,20.33,21.13
"13q",0,0,0,100
"14q",54.17,0,31.62,97.85
"15q",0,0,93.6,0
"16q",50.86,0,0,0
"17q",66.43,0,32.86,0
"18q",0,0,0,99.99
"19q",99.97,0,0,0
"20q",99.81,0,0,0
"21q",19.8,0,0,77.47
"22q",100,0,0,0
"Yq",0,0,0,0
"Xq",99.69,0,0,0
"1p",73.13,0,26.85,0
"2p",100,0,0,0
"3p",13.08,0,14.92,4.65
"4p",48.45,0,0,0
"5p",99.94,0,0,0
"6p",100,0,0,85.44
"7p",100,0,0,0
"8p",91.96,0,0,15.61
"9p",0,0,0,82.95
"10p",100,0,0,0
"11p",0,0,0,31.14
"12p",97.67,0,0,0
"16p",98.18,0,0,9.48
"17p",100,0,28.06,0
"18p",100,0,0,0
"19p",19.18,0,0,94.79
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",99.93,0,0,0
"Xp",4.72,0,90.95,0
"1q",100,0,0,0
"2q",76.87,0,2.66,22.86
"3q",25.75,0,0,18.74
"4q",43.22,0,16.24,2.91
"5q",100,0,0,0
"6q",100,0,0,3.04
"7q",36.11,0,0,37.79
"8q",100,0,0,14.48
"9q",42.32,0,0,48.94
"10q",5.64,0,43.49,4.53
"11q",96.34,0,0,5.35
"12q",100,0,0,80.8
"13q",100,0,0,0
"14q",98.92,0,0,0
"15q",94.43,0,0,0
"16q",17.51,0,16.81,100
"17q",99.96,0,0,0
"18q",99.99,0,3.06,0
"19q",100,0,0,0
"20q",100,0,0,0
"21q",0,0,0,100
"22q",100,0,0,0
"Yq",100,0,0,0
"Xq",99.69,0,0,0
"1p",0,0,49.65,15.3
"2p",100,0,0,0
"3p",1.24,0,0,39.48
"4p",18.68,0,81.29,0
"5p",76.91,0,0,0
"6p",100,0,0,5.54
"7p",100,0,0,0
"8p",27.71,0,0,72.32
"9p",100,0,0,0
"10p",72.36,0,0,0
"11p",3.12,0,0,100
"12p",0,0,0,99.63
"16p",0,0,9.15,100
"17p",100,0,0,99.89
"18p",0,0,0,99.9
"19p",100,0,0,0
"20p",100,0,0,0
"21p",0,0,85.12,0
"Yp",0,0,99.93,0
"Xp",100,0,0,0
"1q",98.38,0,1.2,0
"2q",100,0,0,0
"3q",0,0,3.75,7.26
"4q",99.92,0,0,0
"5q",2.76,0,0,0
"6q",100,0,0,100
"7q",100,0,0,0
"8q",100,0,0,0
"9q",99.42,0,0,0
"10q",100,0,0,0
"11q",0,0,50.57,49.43
"12q",3.95,0,0,99.97
"13q",100,0,0,0
"14q",98.06,0,0,0
"15q",64.52,0,13.66,83.31
"16q",14.31,0,0,32.42
"17q",100,0,0,95.5
"18q",0,0,0,99.99
"19q",47.8,0,0,52.71
"20q",100,0,0,0
"21q",0,0,100,0
"22q",100,0,0,0
"Yq",0,0,100,0
"Xq",99.69,0,0,0
"1p",0,0,0,82.13
"2p",32.44,0,0,0
"3p",0,0,100,100
"4p",0,0,0,100
"5p",99.27,0,0,91.58
"6p",2.37,0,100,100
"7p",0,0,0,0
"8p",0,0,90.82,99.57
"9p",0,0,4.75,82.95
"10p",0,0,0,39.93
"11p",0,0,2.78,24.1
"12p",0,0,6,99.63
"16p",0,0,0,20.19
"17p",0,0,100,99.89
"18p",0,0,100,99.9
"19p",0,0,73.18,86.97
"20p",0,0,100,100
"21p",0,0,0,0
"Yp",0,0,99.93,0
"Xp",26.35,0,0,99.81
"1q",0,0,100,94.42
"2q",0,0,0,12.53
"3q",57,0,51.5,83.34
"4q",0,0,0,99.92
"5q",46.33,0,0,0
"6q",0,0,61.46,100
"7q",36.09,0,38.35,41.42
"8q",0,0,0,6.63
"9q",4.4,0,0.77,0
"10q",76.41,0,0,28.56
"11q",0,0,96.8,100
"12q",0,0,25.24,57.2
"13q",94.89,0,0,0
"14q",0,0,19.19,98.92
"15q",2.08,0,1.68,12.35
"16q",0,0,0,9.11
"17q",99.26,0,0.71,0
"18q",0,0,99.99,99.99
"19q",0,0,0,11.88
"20q",87.63,0,19.88,17.88
"21q",0,0,0,0
"22q",6.1,0,0,100
"Yq",0,0,100,0
"Xq",12.7,0,0,100
"1p",0,0,99.93,0
"2p",0,0,0,0
"3p",0,0,0,49.52
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,100,0
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",0,0,0,99.63
"16p",0,0,0,11.05
"17p",0,0,0,0
"18p",0,0,93.29,0
"19p",0,0,0,0
"20p",100,0,0,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",0,0,0,4.34
"1q",98.13,0,0,2.86
"2q",0,0,0,0
"3q",0,0,0,0
"4q",0,0,0,0
"5q",0,0,0,0
"6q",0,0,100,0
"7q",0,0,0,0
"8q",0,0,0,0
"9q",0,0,0,0
"10q",0,0,0,0
"11q",0,0,0,0
"12q",0,0,0,99.97
"13q",0,0,0,0
"14q",0,0,0,0
"15q",0,0,99.79,0
"16q",0,0,0,0
"17q",0,0,0,0
"18q",0,0,99.99,0
"19q",0,0,0,0
"20q",100,0,0,0
"21q",0,0,100,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0.4,0,0,4.12
"1p",0,0,7.01,0
"2p",1.48,0,0.89,0
"3p",0,0,41.44,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,24.36,0
"7p",0,0,1.68,0
"8p",0,0,0,0
"9p",0,0,100,0
"10p",0,0,0,0
"11p",0,0,0.71,26.83
"12p",0,0,0,0
"16p",1.36,0,0,11.71
"17p",0,0,81.72,0
"18p",0,0,0,0
"19p",0,0,100,0
"20p",0,0,100,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",4.3,0,0,0
"1q",0.51,0,5.42,0
"2q",0,0,6.97,2.59
"3q",0,0,0,0
"4q",0,0,27,0
"5q",0,0,36.8,1.94
"6q",0,0,0.3,0
"7q",0,0,3.52,2.86
"8q",0,0,0,0
"9q",0,0,99.21,0
"10q",0,0,10.08,0
"11q",0,0,0,0
"12q",0,0,0,0
"13q",0,0,100,0
"14q",0,0,0,0
"15q",0,0,0,0
"16q",2.09,0,12.26,0
"17q",15.25,0,18.66,0
"18q",0,0,99.99,0
"19q",0,0,17.6,0
"20q",97.33,0,0,0
"21q",0,0,8.92,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,0
"1p",0,0,26.43,0
"2p",0.39,0,0,0
"3p",0.39,0,11.5,5.9
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,0,0
"7p",100,0,0,0
"8p",11.73,0,87.85,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",0,0,0,0
"16p",4.82,0,0,9.5
"17p",0,0,99.89,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",3.77,0,75.53,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",5.51,0,0,2.75
"2q",21.03,0,0,0
"3q",0,0,0,2.44
"4q",0,0,0,0
"5q",0,0,0,0
"6q",0.31,0,0,0
"7q",5.97,0,94,0
"8q",98.25,0,0,0
"9q",0,0,0,0
"10q",0.36,0,0,0
"11q",0,0,0,0
"12q",0,0,0,0
"13q",100,0,0,0
"14q",0,0,98.92,0
"15q",0,0,7.02,4.34
"16q",0,0,0.84,0
"17q",20.3,0,0,0
"18q",0,0,99.99,0
"19q",0,0,0,0
"20q",93.12,0,0,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,0
"1p",44.05,0,0,0
"2p",60.54,0,0.89,0
"3p",49.12,0,43.57,0
"4p",2.84,0,77.78,0
"5p",99.94,0,0,6.77
"6p",0,0,60.52,0
"7p",0,0,0,0
"8p",2.1,0,91.99,0
"9p",0,0,100,0
"10p",0,0,0,0
"11p",0,0,67.62,0
"12p",99.7,0,0,0
"16p",38.29,0,2.94,0
"17p",0,0,100,0
"18p",0,0,0,0
"19p",18.16,0,54.19,0
"20p",3.38,0,1.45,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",100,0,2.69,0
"1q",63.15,0,36.44,0
"2q",27.64,0,42.07,0
"3q",38.73,0,17.59,43.68
"4q",92.57,0,10.88,0
"5q",67.4,0,14.11,2.15
"6q",0,0,0,0
"7q",15.28,0,24.15,0
"8q",38.15,0,0,0
"9q",0,0,99.98,0
"10q",61.25,0,10.39,3.43
"11q",45.01,0,84.57,0
"12q",100,0,0,0
"13q",13.59,0,86.04,0
"14q",98.92,0,42.82,0
"15q",78.22,0,24.35,0
"16q",0,0,100,0
"17q",61.15,0,21.41,78.45
"18q",69,0,0,0
"19q",32.53,0,0,0
"20q",97.5,0,0,0
"21q",76.1,0,0,0
"22q",100,0,0,0
"Yq",0,0,0,0
"Xq",100,0,0.88,0
"1p",0,0,1.69,0
"2p",0,0,100,0
"3p",0,0,0,0
"4p",0,0,0,0
"5p",0,0,0.74,0
"6p",0,0,0,0
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,46.47,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",48.05,0,0,0
"16p",0,0,0,10.26
"17p",0,0,100,99.89
"18p",99.18,0,0,0
"19p",1.58,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,99.93,0
"Xp",0,0,0,0
"1q",0,0,0,0
"2q",0,0,51.48,0
"3q",10.02,0,60.03,0
"4q",0,0,0,0
"5q",0,0,0,0
"6q",19.36,0,0,0
"7q",0,0,0,0
"8q",0.94,0,0,0
"9q",0,0,0.54,0
"10q",0,0,0,0
"11q",0,0,87.87,0
"12q",0,0,0.44,0
"13q",0,0,100,0
"14q",0,0,0.67,0
"15q",0,0,99.79,0
"16q",0,0,0,0
"17q",24.91,0,61.07,0
"18q",0,0,0.77,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",3.97,0,0,0
"22q",51.43,0,0,0
"Yq",0,0,100,0
"Xq",0,0,0,0
"1p",99.93,0,0,0
"2p",96.6,0,0,0
"3p",9.62,0,11.32,100
"4p",100,0,0,0
"5p",62.84,0,0.76,0
"6p",100,0,0,4.9
"7p",43.56,0,7.45,92.85
"8p",3.36,0,10,10.6
"9p",0,0,0,82.95
"10p",77.27,0,0,0
"11p",100,0,0,8.31
"12p",99.63,0,0,0
"16p",54.38,0,1.12,13.77
"17p",0,0,0,99.89
"18p",46.43,0,0,99.9
"19p",40.87,0,19.64,0
"20p",37.93,0,0,60.87
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",4.37,0,0,0
"1q",21.61,0,13.73,0
"2q",82.77,0,0,0
"3q",73.85,0,0,0
"4q",42.96,0,0.24,0
"5q",4.29,0,0,8.85
"6q",38.81,0,37.85,9.91
"7q",48.45,0,0,3.02
"8q",24.43,0,0,4.3
"9q",0,0,0,96.12
"10q",0.71,0,0,95.96
"11q",48.77,0,0,0
"12q",100,0,0,0
"13q",58.66,0,0,0
"14q",5.58,0,0,0
"15q",0,0,0,96.65
"16q",76.68,0,0,6.01
"17q",61.52,0,10.07,98.18
"18q",1.18,0,0,99.99
"19q",100,0,0,0
"20q",14.56,0,0,0
"21q",63.02,0,36.92,0
"22q",8.58,0,0,0
"Yq",0,0,0,0
"Xq",53.34,0,0,0
"1p",0,0,0,0
"2p",0,0,0,0
"3p",0,0,0,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,0,0
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,5.08
"12p",0,0,0,0
"16p",4.21,0,0,7.85
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,5.14
"1q",0,0,0,0
"2q",0,0,0,0
"3q",0,0,0,0
"4q",0,0,0,0
"5q",0,0,0,0
"6q",0,0,0,0
"7q",0,0,0,0
"8q",0,0,0,0
"9q",0,0,0,0
"10q",0,0,0,0
"11q",0,0,0,0
"12q",0,0,0,2.73
"13q",0,0,0,0
"14q",0,0,0,0
"15q",0,0,0,0
"16q",0,0,0,0
"17q",0,0,0,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,1.46,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",21.26,0,0,5.74
"1p",99.93,0,0,0
"2p",100,0,0,0
"3p",100,0,0.46,0
"4p",100,0,0,100
"5p",0,0,0,0
"6p",68.69,0,6.09,100
"7p",100,0,0,0
"8p",8.19,0,0,91.92
"9p",100,0,5.01,80.42
"10p",100,0,0,7.11
"11p",100,0,0,0
"12p",93.52,0,0,0
"16p",100,0,0,39.83
"17p",0,0,99.89,0
"18p",0,0,0,99.9
"19p",99.64,0,0,0
"20p",0,0,0,100
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",95.68,0,0,0
"1q",99.17,0,0,4.78
"2q",100,0,0,0
"3q",51.45,0,0,0
"4q",99.92,0,0,41.25
"5q",68.06,0,0,0
"6q",79.46,0,15.84,44.39
"7q",41.87,0,0,3.24
"8q",99.71,0,0,2.58
"9q",99.98,0,0,0
"10q",48.43,0,0,0
"11q",100,0,2.93,29.71
"12q",46.73,0,25.55,14.59
"13q",100,0,0,0
"14q",98.92,0,0,0
"15q",99.79,0,0,10.75
"16q",99.5,0,0,0
"17q",0,0,0,0
"18q",0,0,0,99.99
"19q",97.31,0,0,0
"20q",99.81,0,0,0
"21q",100,0,0,0
"22q",93.93,0,0,62.47
"Yq",0,0,0,0
"Xq",99.69,0,0,0
"1p",0,0,0,3.73
"2p",0,0,0,0
"3p",0,0,100,100
"4p",0,0,0,0
"5p",0,0,0,0
"6p",72.87,0,27.11,0
"7p",0,0,0,0
"8p",2.85,0,99.61,0
"9p",0,0,95.1,82.95
"10p",0,0,100,0
"11p",0,0,98.23,0
"12p",0,0,99.7,0
"16p",0,0,0,0
"17p",0,0,46.26,0
"18p",34.99,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,0,3.6
"2q",0,0,0,1.81
"3q",0,0,0.31,2.87
"4q",0.65,0,0,0
"5q",0,0,87.18,0
"6q",0,0,100,0
"7q",0,0,0,0
"8q",48.3,0,0,4.34
"9q",75.91,0,24.06,0
"10q",0,0,100,0
"11q",0,0,0,0
"12q",0,0,33.08,0
"13q",0,0,100,0
"14q",0.42,0,0,0
"15q",0,0,0,0
"16q",0,0,0,0
"17q",58.23,0,37.14,41.83
"18q",35.38,0,64.6,58.4
"19q",1.19,0,89.98,0
"20q",0,0,0,0
"21q",98.41,0,1.56,0
"22q",0,0,100,0
"Yq",0,0,0,0
"Xq",0,0,0,0
"1p",3.74,0,0,0
"2p",0,0,0,0
"3p",0.38,0,0,0
"4p",0,0,0,0
"5p",0,0,0,6.74
"6p",0,0,0,0
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,8.38
"12p",0,0,0,0
"16p",0,0,0,7.79
"17p",0,0,6.34,12.34
"18p",0,0,0,0
"19p",88.25,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,0,0
"2q",0,0,0,0
"3q",0,0,0,0
"4q",0,0,0.39,0
"5q",0,0,0,0
"6q",0,0,0,0
"7q",0,0,0,0
"8q",0,0,0,0
"9q",0,0,0,0
"10q",0,0,0,3.74
"11q",0,0,0,0
"12q",0,0,0,2.87
"13q",0,0,0,0
"14q",0,0,0,0
"15q",0,0,0,0
"16q",0,0,0,0
"17q",0,0,0,5.35
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",1.69,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,0
"1p",0,0,99.93,0
"2p",0,0,0,4
"3p",0,0,41.15,0
"4p",13.02,0,0,0
"5p",0.67,0,0,0
"6p",0,0,0,4.4
"7p",0,0,0,0
"8p",30.89,0,0,67.79
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,16.41,0
"12p",0,0,0,0
"16p",0,0,61.13,7.79
"17p",0,0,0,0
"18p",0,0,100,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",24.73,0,0.65,11.06
"1q",97.99,0,0,0
"2q",0.29,0,15,2.93
"3q",0,0,0.65,2.92
"4q",0,0,0,1.87
"5q",0,0,0,2.3
"6q",0,0,0,0
"7q",0,0,69.49,0
"8q",100,0,0,7.92
"9q",3.2,0,0,0
"10q",0,0,18.41,0
"11q",33.84,0,100,0
"12q",0,0,0,0
"13q",3.12,0,0,4.87
"14q",0,0,0,0
"15q",0.37,0,0,0
"16q",0,0,100,0
"17q",0,0,0,0
"18q",0,0,99.99,0
"19q",0,0,0,11.11
"20q",0,0,0,8.56
"21q",2.33,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",15.95,0,0,3.56
"1p",100,0,8.72,2.79
"2p",96.92,0,0,0
"3p",90.66,0,5.99,100
"4p",100,0,0,0
"5p",99.94,0,0,10.35
"6p",0,0,100,0
"7p",100,0,0,0
"8p",0,0,99.61,0
"9p",100,0,0,5.71
"10p",100,0,0,0
"11p",25.52,0,74.45,0
"12p",99.7,0,0,0
"16p",92.42,0,7.57,11.71
"17p",97.24,0,0,15.15
"18p",0,0,100,0
"19p",98.17,0,0,34.02
"20p",100,0,0,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",99.91,0,0,4.86
"1q",100,0,0,10.1
"2q",100,0,0,8
"3q",12.7,0,44.24,100
"4q",99.92,0,0,0
"5q",100,0,0,0
"6q",0,0,100,0
"7q",100,0,0,4.48
"8q",38.95,0,0,0
"9q",99.98,0,0,0
"10q",100,0,0,0
"11q",18.42,0,100,0
"12q",100,0,0,4.97
"13q",100,0,0,0
"14q",23.67,0,53.51,0
"15q",58.3,0,45.61,0
"16q",22.89,0,100,0
"17q",99.14,0,0,0
"18q",0,0,99.99,0
"19q",99.06,0,0,0
"20q",57.8,0,0,0
"21q",0,0,100,0
"22q",0,0,72.33,7.39
"Yq",0,0,0,0
"Xq",91.96,0,0,24
"1p",62.19,0,23.76,0
"2p",0,0,0.4,0
"3p",0,0,0,0
"4p",0.68,0,32.75,0
"5p",0.99,0,0,0
"6p",0,0,0,0
"7p",0,0,0.82,0
"8p",0,0,0,0
"9p",0,0,100,0
"10p",0,0,100,0
"11p",0,0,5.55,0
"12p",0,0,99.7,0
"16p",0,0,0,9.66
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",4.3,0,0,0
"1q",7.22,0,0,0
"2q",0,0,12.65,0
"3q",0,0,0.29,2.75
"4q",0,0,0.41,1.9
"5q",0,0,0.32,2.03
"6q",0,0,0.38,0
"7q",0.42,0,0,0
"8q",0.59,0,0,2.57
"9q",0,0,46.73,0
"10q",0,0,100,0
"11q",0,0,0,0
"12q",0,0,100,0
"13q",0,0,0,0
"14q",0,0,98.92,0
"15q",0,0,0.38,0
"16q",0,0,1.01,0
"17q",0.61,0,0,0
"18q",0,0,0,0
"19q",1.64,0,1.35,0
"20q",0,0,16.78,0
"21q",0,0,0,0
"22q",0,0,1.97,0
"Yq",0,0,0,0
"Xq",0,0,0,0
"1p",0,0,0,0
"2p",0,0,0,0
"3p",0,0,0,3.96
"4p",0,0,0,0
"5p",0,0,0,0
"6p",100,0,0.95,0
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",0,0,0,0
"16p",0,0,0,7.64
"17p",1.94,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,0,0
"2q",0,0,0,0
"3q",0,0,0,2.85
"4q",0,0,0,2.16
"5q",0,0,0,0
"6q",0,0,0,0
"7q",0,0,0,0
"8q",0,0,0,0
"9q",0,0,0,0
"10q",0,0,0,0
"11q",0,0,0,0
"12q",0,0,0,0
"13q",1.48,0,0,0
"14q",0,0,0,0
"15q",0,0,0,74.92
"16q",0,0,0,0
"17q",0.68,0,0,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,1.25,0
"Yq",0,0,0,0
"Xq",0,0,0,0
"1p",100,0,0.25,2.4
"2p",96.92,0,0,0
"3p",90.66,0,1.71,100
"4p",100,0,0,6.07
"5p",99.94,0,0,0
"6p",0,0,100,0
"7p",100,0,0,0
"8p",0,0,92.4,0
"9p",100,0,0,0
"10p",100,0,0,0
"11p",25.52,0,73.2,0
"12p",99.42,0,0,0
"16p",95.44,0,3.05,11.69
"17p",100,0,0,15.06
"18p",0,0,100,0
"19p",100,0,0,0
"20p",100,0,0,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",100,0,0,0
"1q",100,0,0,2.58
"2q",99.93,0,0,0
"3q",97.36,0,9.8,100
"4q",99.92,0,0,0
