sample_id	CHROMOSOME	Arm	GAIN	LOSS	LOH
H17015391	13	q	99	0	0
H17015391	14	q	0	0	0
H17015391	15	q	0	0	0
H17015391	16	q	93	0	7
H17015391	17	q	96	0	0
H17015391	18	q	0	68	0
H17015391	19	q	93	0	0
H17015391	20	q	99	0	0
H17015391	21	q	90	0	0
H17015391	22	q	0	1	0
H17015391	Y	q	0	0	0
H17015391	X	q	99	0	13
H17015397	1	p	4	0	2
H17015397	2	p	0	2	3
H17015397	3	p	0	0	5
H17015397	4	p	0	99	0
H17015397	5	p	0	0	0
H17015397	6	p	0	0	99
H17015397	7	p	99	0	0
H17015397	8	p	99	0	0
H17015397	9	p	0	0	7
H17015397	10	p	0	94	0
H17015397	11	p	0	0	0
H17015397	12	p	99	0	0
H17015397	16	p	0	0	9
H17015397	17	p	40	59	0
H17015397	18	p	0	0	0
H17015397	19	p	0	17	0
H17015397	20	p	0	0	0
H17015397	21	p	0	0	0
H17015397	Y	p	0	0	0
H17015397	X	p	0	99	0
H17015397	1	q	98	0	0
H17015397	2	q	0	0	1
H17015397	3	q	0	4	5
H17015397	4	q	0	99	0
H17015397	5	q	0	0	0
H17015397	6	q	0	0	99
H17015397	7	q	99	0	0
H17015397	8	q	99	0	0
H17015397	9	q	0	1	0
H17015397	10	q	0	0	99
H17015397	11	q	0	0	3
H17015397	12	q	99	0	0
H17015397	13	q	21	70	51
H17015397	14	q	0	1	3
H17015397	15	q	0	99	0
H17015397	16	q	0	99	0
H17015397	17	q	97	0	0
H17015397	18	q	0	0	0
H17015397	19	q	0	0	0
H17015397	20	q	0	0	0
H17015397	21	q	0	1	0
H17015397	22	q	1	1	0
H17015397	Y	q	0	0	0
H17015397	X	q	0	99	0
H17015450	1	p	76	23	75
H17015450	2	p	0	0	0
H17015450	3	p	0	80	0
H17015450	4	p	0	95	0
H17015450	5	p	0	1	0
H17015450	6	p	0	22	37
H17015450	7	p	0	99	0
H17015450	8	p	0	12	0
H17015450	9	p	0	0	0
H17015450	10	p	0	48	8
H17015450	11	p	0	0	0
H17015450	12	p	0	0	0
H17015450	16	p	0	99	0
H17015450	17	p	0	1	15
H17015450	18	p	0	0	0
H17015450	19	p	1	46	21
H17015450	20	p	0	1	0
H17015450	21	p	0	0	0
H17015450	Y	p	0	0	0
H17015450	X	p	0	0	4
H17015450	1	q	99	0	63
H17015450	2	q	0	1	0
H17015450	3	q	0	0	0
H17015450	4	q	0	99	0
H17015450	5	q	0	99	0
H17015450	6	q	0	6	0
H17015450	7	q	0	3	0
H17015450	8	q	0	15	0
H17015450	9	q	0	1	0
H17015450	10	q	0	33	3
H17015450	11	q	0	10	0
H17015450	12	q	0	2	0
H17015450	13	q	19	11	75
H17015450	14	q	0	98	0
H17015450	15	q	0	5	0
H17015450	16	q	0	99	0
H17015450	17	q	0	0	0
H17015450	18	q	0	0	0
H17015450	19	q	0	8	0
H17015450	20	q	0	1	0
H17015450	21	q	0	2	0
H17015450	22	q	0	94	0
H17015450	Y	q	0	0	0
H17015450	X	q	0	9	3
H17015612	1	p	0	0	0
H17015612	2	p	0	0	0
H17015612	3	p	0	0	0
H17015612	4	p	0	0	0
H17015612	5	p	0	0	0
H17015612	6	p	0	0	0
H17015612	7	p	0	99	0
H17015612	8	p	0	0	0
H17015612	9	p	0	0	0
H17015612	10	p	0	0	0
H17015612	11	p	0	0	7
H17015612	12	p	0	0	0
H17015612	16	p	0	4	0
H17015612	17	p	0	0	0
H17015612	18	p	0	99	0
H17015612	19	p	0	0	0
H17015612	20	p	0	0	0
H17015612	21	p	0	0	0
H17015612	Y	p	0	0	0
H17015612	X	p	0	0	12
H17015612	1	q	0	0	0
H17015612	2	q	0	0	0
H17015612	3	q	0	0	0
H17015612	4	q	0	0	0
H17015612	5	q	0	0	0
H17015612	6	q	0	0	4
H17015612	7	q	0	0	2
H17015612	8	q	0	0	0
H17015612	9	q	0	1	0
H17015612	10	q	0	0	0
H17015612	11	q	0	0	0
H17015612	12	q	0	0	0
H17015612	13	q	0	0	0
H17015612	14	q	0	27	0
H17015612	15	q	0	0	0
H17015612	16	q	0	0	5
H17015612	17	q	0	0	0
H17015612	18	q	0	0	0
H17015612	19	q	0	0	0
H17015612	20	q	0	0	0
H17015612	21	q	0	0	0
H17015612	22	q	2	0	0
H17015612	Y	q	0	0	0
H17015612	X	q	0	0	13
H18000355	1	p	0	99	0
H18000355	2	p	0	0	0
H18000355	3	p	1	8	3
H18000355	4	p	3	0	0
H18000355	5	p	0	0	0
H18000355	6	p	0	0	0
H18000355	7	p	0	0	0
H18000355	8	p	0	87	0
H18000355	9	p	0	95	0
H18000355	10	p	0	0	0
H18000355	11	p	0	99	0
H18000355	12	p	0	0	0
H18000355	16	p	64	2	0
H18000355	17	p	3	0	0
H18000355	18	p	0	0	0
H18000355	19	p	0	99	0
H18000355	20	p	0	0	0
H18000355	21	p	0	85	0
H18000355	Y	p	0	0	0
H18000355	X	p	1	0	7
H18000355	1	q	0	0	0
H18000355	2	q	0	0	0
H18000355	3	q	0	99	0
H18000355	4	q	0	1	0
H18000355	5	q	0	0	0
H18000355	6	q	0	0	0
H18000355	7	q	4	0	0
H18000355	8	q	0	0	0
H18000355	9	q	13	0	96
H18000355	10	q	0	99	0
H18000355	11	q	0	1	3
H18000355	12	q	0	0	3
H18000355	13	q	1	0	0
H18000355	14	q	0	0	0
H18000355	15	q	1	0	0
H18000355	16	q	1	98	0
H18000355	17	q	12	0	0
H18000355	18	q	0	0	0
H18000355	19	q	0	99	0
H18000355	20	q	1	0	0
H18000355	21	q	0	99	0
H18000355	22	q	0	99	0
H18000355	Y	q	0	0	0
H18000355	X	q	1	0	3
H18000369	1	p	10	18	85
H18000369	2	p	33	0	0
H18000369	3	p	2	73	0
H18000369	4	p	99	0	0
H18000369	5	p	15	25	40
H18000369	6	p	14	0	86
H18000369	7	p	10	4	14
H18000369	8	p	0	92	0
H18000369	9	p	6	0	42
H18000369	10	p	0	58	41
H18000369	11	p	86	0	0
H18000369	12	p	99	0	0
H18000369	16	p	2	0	82
H18000369	17	p	0	0	99
H18000369	18	p	99	0	0
H18000369	19	p	32	55	0
H18000369	20	p	99	0	0
H18000369	21	p	85	0	0
H18000369	Y	p	0	0	0
H18000369	X	p	7	85	0
H18000369	1	q	60	0	52
H18000369	2	q	78	11	0
H18000369	3	q	98	0	31
H18000369	4	q	85	5	4
H18000369	5	q	2	0	89
H18000369	6	q	11	71	9
H18000369	7	q	98	0	0
H18000369	8	q	0	3	67
H18000369	9	q	1	0	96
H18000369	10	q	0	87	0
H18000369	11	q	10	52	15
H18000369	12	q	78	0	21
H18000369	13	q	0	55	41
H18000369	14	q	7	65	31
H18000369	15	q	1	58	37
H18000369	16	q	23	2	31
H18000369	17	q	15	0	99
H18000369	18	q	54	0	0
H18000369	19	q	19	79	0
H18000369	20	q	99	0	0
H18000369	21	q	98	0	0
H18000369	22	q	16	82	0
H18000369	Y	q	0	0	0
H18000369	X	q	1	11	45
H18000470	1	p	57	8	52
H18000470	2	p	99	0	0
H18000470	3	p	91	0	5
H18000470	4	p	36	20	57
H18000470	5	p	99	0	0
H18000470	6	p	47	13	20
H18000470	7	p	62	0	0
H18000470	8	p	35	58	0
H18000470	9	p	1	39	0
H18000470	10	p	95	0	0
H18000470	11	p	76	0	26
H18000470	12	p	99	0	0
H18000470	16	p	91	0	0
H18000470	17	p	0	0	99
H18000470	18	p	0	0	99
H18000470	19	p	44	11	0
H18000470	20	p	99	0	0
H18000470	21	p	0	0	0
H18000470	Y	p	0	0	0
H18000470	X	p	87	10	10
H18000470	1	q	58	0	0
H18000470	2	q	82	0	2
H18000470	3	q	98	0	0
H18000470	4	q	26	0	0
H18000470	5	q	63	34	14
H18000470	6	q	14	24	61
H18000470	7	q	99	0	0
H18000470	8	q	99	0	0
H18000470	9	q	66	0	61
H18000470	10	q	26	0	0
H18000470	11	q	62	0	37
H18000470	12	q	42	0	56
H18000470	13	q	20	1	99
H18000470	14	q	54	0	0
H18000470	15	q	48	1	0
H18000470	16	q	97	0	0
H18000470	17	q	21	0	99
H18000470	18	q	0	34	52
H18000470	19	q	62	8	0
H18000470	20	q	99	0	0
H18000470	21	q	81	0	0
H18000470	22	q	45	6	47
H18000470	Y	q	0	0	0
H18000470	X	q	99	0	12
H18000541	1	p	99	0	0
H18000541	2	p	99	0	0
H18000541	3	p	56	0	93
H18000541	4	p	99	0	0
H18000541	5	p	99	0	0
H18000541	6	p	82	0	0
H18000541	7	p	99	0	0
H18000541	8	p	99	0	0
H18000541	9	p	95	0	0
H18000541	10	p	99	0	0
H18000541	11	p	99	0	0
H18000541	12	p	99	0	0
H18000541	16	p	99	0	9
H18000541	17	p	99	0	0
H18000541	18	p	0	0	99
H18000541	19	p	99	0	25
H18000541	20	p	99	0	0
H18000541	21	p	85	0	0
H18000541	Y	p	0	0	0
H18000541	X	p	0	0	0
H18000541	1	q	99	0	0
H18000541	2	q	99	0	0
H18000541	3	q	99	0	0
H18000541	4	q	99	0	2
H18000541	5	q	99	0	0
H18000541	6	q	36	0	0
H18000541	7	q	99	0	0
H18000541	8	q	99	0	0
H18000541	9	q	99	0	0
H18000541	10	q	99	0	0
H18000541	11	q	99	0	0
H18000541	12	q	99	0	0
H18000541	13	q	99	0	0
H18000541	14	q	98	0	0
H18000541	15	q	99	0	0
H18000541	16	q	99	0	0
H18000541	17	q	99	0	0
H18000541	18	q	99	0	0
H18000541	19	q	99	0	0
H18000541	20	q	99	0	0
H18000541	21	q	99	0	0
H18000541	22	q	99	0	0
H18000541	Y	q	0	0	0
H18000541	X	q	0	0	0
H18000588	1	p	0	0	0
H18000588	2	p	0	0	0
H18000588	3	p	0	0	6
H18000588	4	p	0	0	0
H18000588	5	p	0	0	0
H18000588	6	p	0	0	0
H18000588	7	p	0	0	0
H18000588	8	p	0	0	0
H18000588	9	p	0	8	42
H18000588	10	p	0	0	0
H18000588	11	p	0	0	0
H18000588	12	p	0	0	29
H18000588	16	p	5	0	12
H18000588	17	p	0	99	0
H18000588	18	p	76	0	0
H18000588	19	p	0	0	0
H18000588	20	p	0	0	0
H18000588	21	p	0	0	0
H18000588	Y	p	0	0	0
H18000588	X	p	0	0	4
H18000588	1	q	0	0	2
H18000588	2	q	0	0	0
H18000588	3	q	0	0	0
H18000588	4	q	0	0	0
H18000588	5	q	0	0	0
H18000588	6	q	0	0	2
H18000588	7	q	0	0	2
H18000588	8	q	0	0	2
H18000588	9	q	0	0	17
H18000588	10	q	0	0	0
H18000588	11	q	0	0	0
H18000588	12	q	0	0	23
H18000588	13	q	0	0	16
H18000588	14	q	0	0	0
H18000588	15	q	0	0	0
H18000588	16	q	0	0	0
H18000588	17	q	0	0	0
H18000588	18	q	2	71	0
H18000588	19	q	0	0	0
H18000588	20	q	0	0	0
H18000588	21	q	0	0	0
H18000588	22	q	0	0	0
H18000588	Y	q	0	0	0
H18000588	X	q	0	0	7
H18000648	1	p	99	0	0
H18000648	2	p	99	0	0
H18000648	3	p	99	0	0
H18000648	4	p	99	0	0
H18000648	5	p	99	0	0
H18000648	6	p	99	0	0
H18000648	7	p	99	0	0
H18000648	8	p	0	0	0
H18000648	9	p	99	0	0
H18000648	10	p	99	0	0
H18000648	11	p	99	0	0
H18000648	12	p	99	0	0
H18000648	16	p	99	0	0
H18000648	17	p	14	0	86
H18000648	18	p	1	0	99
H18000648	19	p	99	0	0
H18000648	20	p	0	0	97
H18000648	21	p	85	0	0
H18000648	Y	p	0	0	0
H18000648	X	p	99	0	0
H18000648	1	q	99	0	0
H18000648	2	q	99	0	0
H18000648	3	q	99	0	0
H18000648	4	q	99	0	0
H18000648	5	q	99	0	2
H18000648	6	q	99	0	0
H18000648	7	q	99	0	0
H18000648	8	q	99	0	0
H18000648	9	q	99	0	0
H18000648	10	q	99	0	0
H18000648	11	q	99	0	0
H18000648	12	q	99	0	0
H18000648	13	q	99	0	0
H18000648	14	q	98	0	0
H18000648	15	q	99	0	96
H18000648	16	q	99	0	0
H18000648	17	q	99	0	0
H18000648	18	q	0	0	99
H18000648	19	q	99	0	0
H18000648	20	q	99	0	0
H18000648	21	q	99	0	0
H18000648	22	q	97	0	0
H18000648	Y	q	0	0	0
H18000648	X	q	99	0	0
H18000677	1	p	0	0	2
H18000677	2	p	0	0	0
H18000677	3	p	0	12	0
H18000677	4	p	0	0	0
H18000677	5	p	1	0	0
H18000677	6	p	0	0	0
H18000677	7	p	4	0	0
H18000677	8	p	1	0	0
H18000677	9	p	0	0	0
H18000677	10	p	0	0	0
H18000677	11	p	0	13	0
H18000677	12	p	0	0	0
H18000677	16	p	4	0	9
H18000677	17	p	0	94	0
H18000677	18	p	83	0	0
H18000677	19	p	0	0	0
H18000677	20	p	0	0	0
H18000677	21	p	0	0	0
H18000677	Y	p	0	0	0
H18000677	X	p	2	65	8
H18000677	1	q	0	0	0
H18000677	2	q	0	0	1
H18000677	3	q	0	0	0
H18000677	4	q	0	0	0
H18000677	5	q	0	31	0
H18000677	6	q	0	0	3
H18000677	7	q	84	0	0
H18000677	8	q	1	0	0
H18000677	9	q	0	0	0
H18000677	10	q	0	0	0
H18000677	11	q	0	0	0
H18000677	12	q	0	0	0
H18000677	13	q	28	0	0
H18000677	14	q	0	0	0
H18000677	15	q	0	0	0
H18000677	16	q	0	0	0
H18000677	17	q	1	0	0
H18000677	18	q	0	0	0
H18000677	19	q	0	0	0
H18000677	20	q	0	0	0
H18000677	21	q	0	0	0
H18000677	22	q	14	0	0
H18000677	Y	q	0	0	0
H18000677	X	q	0	14	6
H18000680	1	p	33	1	43
H18000680	2	p	99	0	39
H18000680	3	p	24	9	77
H18000680	4	p	0	0	99
H18000680	5	p	88	7	42
H18000680	6	p	99	0	99
H18000680	7	p	94	0	5
H18000680	8	p	99	0	60
H18000680	9	p	11	0	82
H18000680	10	p	99	0	0
H18000680	11	p	16	0	8
H18000680	12	p	22	0	0
H18000680	16	p	13	21	99
H18000680	17	p	0	35	99
H18000680	18	p	99	0	0
H18000680	19	p	0	0	99
H18000680	20	p	99	0	56
H18000680	21	p	0	0	0
H18000680	Y	p	0	0	0
H18000680	X	p	0	99	0
H18000680	1	q	19	1	94
H18000680	2	q	0	0	99
H18000680	3	q	67	0	17
H18000680	4	q	6	1	99
H18000680	5	q	3	35	64
H18000680	6	q	95	3	62
H18000680	7	q	20	15	0
H18000680	8	q	99	0	4
H18000680	9	q	0	0	96
H18000680	10	q	1	8	99
H18000680	11	q	4	0	0
H18000680	12	q	7	10	0
H18000680	13	q	46	5	99
H18000680	14	q	0	12	98
H18000680	15	q	9	29	43
H18000680	16	q	0	0	67
H18000680	17	q	59	0	99
H18000680	18	q	0	0	0
H18000680	19	q	33	0	52
H18000680	20	q	99	0	12
H18000680	21	q	26	0	0
H18000680	22	q	0	0	99
H18000680	Y	q	0	0	0
H18000680	X	q	0	46	0
H18000682	1	p	0	0	0
H18000682	2	p	96	0	0
H18000682	3	p	0	0	3
H18000682	4	p	0	0	0
H18000682	5	p	0	0	0
H18000682	6	p	0	0	0
H18000682	7	p	84	0	0
H18000682	8	p	0	0	0
H18000682	9	p	53	10	0
H18000682	10	p	0	87	0
H18000682	11	p	2	0	0
H18000682	12	p	0	0	0
H18000682	16	p	0	0	15
H18000682	17	p	0	0	0
H18000682	18	p	76	0	0
H18000682	19	p	0	0	0
H18000682	20	p	0	0	0
H18000682	21	p	0	0	0
H18000682	Y	p	0	0	0
H18000682	X	p	0	0	0
H18000682	1	q	64	0	0
H18000682	2	q	26	0	0
H18000682	3	q	55	0	3
H18000682	4	q	0	0	0
H18000682	5	q	5	0	0
H18000682	6	q	35	0	0
H18000682	7	q	81	0	0
H18000682	8	q	59	0	0
H18000682	9	q	54	0	0
H18000682	10	q	15	0	0
H18000682	11	q	25	0	0
H18000682	12	q	12	0	3
H18000682	13	q	3	0	0
H18000682	14	q	0	3	0
H18000682	15	q	3	0	3
H18000682	16	q	48	0	0
H18000682	17	q	0	0	0
H18000682	18	q	15	0	0
H18000682	19	q	55	0	0
H18000682	20	q	0	0	0
H18000682	21	q	0	0	0
H18000682	22	q	18	0	0
H18000682	Y	q	0	0	0
H18000682	X	q	0	0	0
H18000956	1	p	2	0	99
H18000956	2	p	99	0	0
H18000956	3	p	99	0	0
H18000956	4	p	99	0	0
H18000956	5	p	99	0	0
H18000956	6	p	99	0	0
H18000956	7	p	99	0	0
H18000956	8	p	99	0	0
H18000956	9	p	99	0	0
H18000956	10	p	99	0	0
H18000956	11	p	99	0	0
H18000956	12	p	99	0	0
H18000956	16	p	99	0	0
H18000956	17	p	99	0	0
H18000956	18	p	7	0	0
H18000956	19	p	99	0	0
H18000956	20	p	99	0	0
H18000956	21	p	85	0	0
H18000956	Y	p	99	0	0
H18000956	X	p	99	0	0
H18000956	1	q	99	0	2
H18000956	2	q	99	0	0
H18000956	3	q	99	0	0
H18000956	4	q	99	0	0
H18000956	5	q	99	0	0
H18000956	6	q	99	0	12
H18000956	7	q	99	0	0
H18000956	8	q	99	0	0
H18000956	9	q	99	0	0
H18000956	10	q	99	0	0
H18000956	11	q	99	0	0
H18000956	12	q	99	0	0
H18000956	13	q	99	0	0
H18000956	14	q	98	0	0
H18000956	15	q	99	0	0
H18000956	16	q	99	0	0
H18000956	17	q	99	0	0
H18000956	18	q	0	0	0
H18000956	19	q	0	0	99
H18000956	20	q	99	0	0
H18000956	21	q	99	0	0
H18000956	22	q	99	0	0
H18000956	Y	q	99	0	0
H18000956	X	q	99	0	0
H18000975	1	p	0	34	0
H18000975	2	p	0	0	0
H18000975	3	p	0	0	3
H18000975	4	p	0	0	0
H18000975	5	p	0	1	0
H18000975	6	p	0	99	0
H18000975	7	p	97	0	0
H18000975	8	p	0	99	0
H18000975	9	p	0	0	0
H18000975	10	p	0	0	0
H18000975	11	p	0	0	0
H18000975	12	p	0	0	0
H18000975	16	p	0	0	0
H18000975	17	p	0	97	0
H18000975	18	p	0	99	0
H18000975	19	p	0	2	0
H18000975	20	p	0	0	0
H18000975	21	p	0	0	0
H18000975	Y	p	0	0	0
H18000975	X	p	0	0	14
H18000975	1	q	0	26	0
H18000975	2	q	0	0	0
H18000975	3	q	0	34	0
H18000975	4	q	0	0	0
H18000975	5	q	0	0	84
H18000975	6	q	0	99	0
H18000975	7	q	99	0	2
H18000975	8	q	99	0	0
H18000975	9	q	0	0	0
H18000975	10	q	1	0	0
H18000975	11	q	0	1	0
H18000975	12	q	0	0	0
H18000975	13	q	0	0	0
H18000975	14	q	0	0	0
H18000975	15	q	0	0	0
H18000975	16	q	1	0	0
H18000975	17	q	0	1	0
H18000975	18	q	0	99	0
H18000975	19	q	1	1	0
H18000975	20	q	2	1	0
H18000975	21	q	3	0	0
H18000975	22	q	0	99	0
H18000975	Y	q	0	0	0
H18000975	X	q	0	97	0
H18001007	1	p	1	3	0
H18001007	2	p	99	0	5
H18001007	3	p	0	11	86
H18001007	4	p	0	0	0
H18001007	5	p	99	0	0
H18001007	6	p	99	0	24
H18001007	7	p	99	0	0
H18001007	8	p	0	0	97
H18001007	9	p	74	13	0
H18001007	10	p	0	1	0
H18001007	11	p	99	0	0
H18001007	12	p	99	0	0
H18001007	16	p	3	0	0
H18001007	17	p	99	0	11
H18001007	18	p	97	0	0
H18001007	19	p	0	0	99
H18001007	20	p	99	0	0
H18001007	21	p	85	0	0
H18001007	Y	p	0	0	0
H18001007	X	p	99	0	24
H18001007	1	q	97	1	12
H18001007	2	q	0	0	99
H18001007	3	q	76	0	3
H18001007	4	q	98	0	2
H18001007	5	q	4	0	94
H18001007	6	q	99	0	3
H18001007	7	q	51	0	48
H18001007	8	q	99	0	0
H18001007	9	q	0	0	0
H18001007	10	q	98	0	43
H18001007	11	q	23	0	76
H18001007	12	q	99	0	0
H18001007	13	q	68	2	34
H18001007	14	q	81	0	78
H18001007	15	q	49	0	11
H18001007	16	q	99	0	0
H18001007	17	q	66	0	36
H18001007	18	q	99	0	0
H18001007	19	q	99	0	0
H18001007	20	q	99	0	0
H18001007	21	q	1	0	0
H18001007	22	q	4	0	0
H18001007	Y	q	0	0	0
H18001007	X	q	99	0	8
H18001040	1	p	0	24	0
H18001040	2	p	0	0	0
H18001040	3	p	0	99	0
H18001040	4	p	0	0	0
H18001040	5	p	0	1	0
H18001040	6	p	1	0	0
H18001040	7	p	99	0	0
H18001040	8	p	28	0	0
H18001040	9	p	0	64	0
H18001040	10	p	0	99	0
H18001040	11	p	0	99	0
H18001040	12	p	0	60	0
H18001040	16	p	0	0	0
H18001040	17	p	0	0	0
H18001040	18	p	0	3	0
H18001040	19	p	5	0	0
H18001040	20	p	0	0	0
H18001040	21	p	0	85	0
H18001040	Y	p	0	0	0
H18001040	X	p	2	0	0
H18001040	1	q	0	0	0
H18001040	2	q	2	2	4
H18001040	3	q	99	0	0
H18001040	4	q	73	0	0
H18001040	5	q	0	0	3
H18001040	6	q	2	0	0
H18001040	7	q	99	0	0
H18001040	8	q	17	0	0
H18001040	9	q	8	0	0
H18001040	10	q	1	97	0
H18001040	11	q	0	99	0
H18001040	12	q	0	86	0
H18001040	13	q	0	80	28
H18001040	14	q	0	0	0
H18001040	15	q	7	0	0
H18001040	16	q	0	74	22
H18001040	17	q	0	11	0
H18001040	18	q	0	0	28
H18001040	19	q	0	0	0
H18001040	20	q	89	0	0
H18001040	21	q	22	2	0
H18001040	22	q	36	1	7
H18001040	Y	q	0	0	0
H18001040	X	q	1	0	0
H18001235	1	p	0	0	0
H18001235	2	p	0	0	4
H18001235	3	p	0	0	3
H18001235	4	p	0	0	0
H18001235	5	p	0	0	5
H18001235	6	p	0	0	0
H18001235	7	p	0	0	0
H18001235	8	p	0	0	0
H18001235	9	p	0	0	13
H18001235	10	p	0	24	0
H18001235	11	p	6	0	8
H18001235	12	p	0	0	0
H18001235	16	p	2	0	10
H18001235	17	p	0	99	0
H18001235	18	p	1	0	0
H18001235	19	p	0	0	0
H18001235	20	p	0	81	0
H18001235	21	p	0	0	0
H18001235	Y	p	0	0	0
H18001235	X	p	0	0	5
H18001235	1	q	0	1	0
H18001235	2	q	0	0	2
H18001235	3	q	0	0	2
H18001235	4	q	0	0	0
H18001235	5	q	0	0	0
H18001235	6	q	0	0	0
H18001235	7	q	1	0	2
H18001235	8	q	0	0	2
H18001235	9	q	0	0	0
H18001235	10	q	0	92	0
H18001235	11	q	0	0	0
H18001235	12	q	0	1	0
H18001235	13	q	0	0	0
H18001235	14	q	0	2	0
H18001235	15	q	0	0	3
H18001235	16	q	0	0	0
H18001235	17	q	0	8	0
H18001235	18	q	0	32	0
H18001235	19	q	0	0	0
H18001235	20	q	2	9	0
H18001235	21	q	0	0	0
H18001235	22	q	2	0	0
H18001235	Y	q	0	0	0
H18001235	X	q	0	0	8
H18001424	1	p	0	0	0
H18001424	2	p	0	0	0
H18001424	3	p	99	0	0
H18001424	4	p	0	0	0
H18001424	5	p	0	0	0
H18001424	6	p	0	0	5
H18001424	7	p	0	0	0
H18001424	8	p	0	9	0
H18001424	9	p	0	0	0
H18001424	10	p	0	0	0
H18001424	11	p	0	0	6
H18001424	12	p	0	0	0
H18001424	16	p	0	5	9
H18001424	17	p	0	0	0
H18001424	18	p	0	0	0
H18001424	19	p	0	0	0
H18001424	20	p	0	0	0
H18001424	21	p	0	0	0
H18001424	Y	p	0	0	0
H18001424	X	p	0	0	0
H18001424	1	q	0	0	0
H18001424	2	q	0	0	0
H18001424	3	q	99	0	0
H18001424	4	q	0	0	0
H18001424	5	q	0	0	0
H18001424	6	q	0	0	0
H18001424	7	q	0	0	4
H18001424	8	q	0	0	0
H18001424	9	q	0	0	0
H18001424	10	q	0	0	0
H18001424	11	q	0	0	0
H18001424	12	q	0	0	2
H18001424	13	q	0	0	0
H18001424	14	q	0	0	0
H18001424	15	q	0	0	0
H18001424	16	q	0	0	0
H18001424	17	q	0	0	0
H18001424	18	q	0	0	0
H18001424	19	q	0	0	0
H18001424	20	q	0	0	0
H18001424	21	q	0	0	0
H18001424	22	q	0	0	0
H18001424	Y	q	0	0	0
H18001424	X	q	0	0	0
H18001585	1	p	76	22	0
H18001585	2	p	0	12	97
H18001585	3	p	32	0	69
H18001585	4	p	0	43	57
H18001585	5	p	0	72	17
H18001585	6	p	99	0	0
H18001585	7	p	99	0	6
H18001585	8	p	99	0	0
H18001585	9	p	0	46	35
H18001585	10	p	0	0	99
H18001585	11	p	2	5	99
H18001585	12	p	0	30	99
H18001585	16	p	8	0	99
H18001585	17	p	0	0	99
H18001585	18	p	99	0	0
H18001585	19	p	0	31	68
H18001585	20	p	0	99	0
H18001585	21	p	85	0	0
H18001585	Y	p	0	0	0
H18001585	X	p	0	99	0
H18001585	1	q	98	0	0
H18001585	2	q	0	27	73
H18001585	3	q	98	0	0
H18001585	4	q	0	94	0
H18001585	5	q	0	62	37
H18001585	6	q	99	0	0
H18001585	7	q	98	0	0
H18001585	8	q	99	0	0
H18001585	9	q	2	0	96
H18001585	10	q	0	0	99
H18001585	11	q	98	1	99
H18001585	12	q	0	7	91
H18001585	13	q	0	0	99
H18001585	14	q	98	0	98
H18001585	15	q	0	0	96
H18001585	16	q	0	11	99
H18001585	17	q	0	0	99
H18001585	18	q	99	0	0
H18001585	19	q	0	0	99
H18001585	20	q	0	2	99
H18001585	21	q	99	0	0
H18001585	22	q	2	0	99
H18001585	Y	q	0	0	0
H18001585	X	q	0	99	0
H18001590	1	p	44	30	0
H18001590	2	p	1	0	0
H18001590	3	p	0	98	0
H18001590	4	p	0	94	0
H18001590	5	p	0	97	0
H18001590	6	p	0	0	0
H18001590	7	p	0	0	0
H18001590	8	p	0	0	0
H18001590	9	p	0	99	0
H18001590	10	p	0	0	99
H18001590	11	p	0	99	0
H18001590	12	p	0	0	0
H18001590	16	p	0	90	0
H18001590	17	p	0	0	0
H18001590	18	p	0	0	0
H18001590	19	p	0	0	0
H18001590	20	p	0	0	0
H18001590	21	p	0	85	0
H18001590	Y	p	0	0	0
H18001590	X	p	0	6	0
H18001590	1	q	0	1	0
H18001590	2	q	1	0	0
H18001590	3	q	0	0	0
H18001590	4	q	0	98	0
H18001590	5	q	0	99	0
H18001590	6	q	5	0	0
H18001590	7	q	5	0	0
H18001590	8	q	0	0	0
H18001590	9	q	0	94	0
H18001590	10	q	0	47	50
H18001590	11	q	0	99	0
H18001590	12	q	0	1	0
H18001590	13	q	2	0	0
H18001590	14	q	0	98	0
H18001590	15	q	0	90	0
H18001590	16	q	0	96	0
H18001590	17	q	6	0	0
H18001590	18	q	3	0	0
H18001590	19	q	0	0	0
H18001590	20	q	6	0	0
H18001590	21	q	0	80	0
H18001590	22	q	0	73	0
H18001590	Y	q	0	0	0
H18001590	X	q	0	57	0
H18001707	1	p	0	0	0
H18001707	2	p	0	0	0
H18001707	3	p	0	0	3
H18001707	4	p	0	0	0
H18001707	5	p	0	0	0
H18001707	6	p	0	0	0
H18001707	7	p	0	0	0
H18001707	8	p	0	0	0
H18001707	9	p	0	0	0
H18001707	10	p	0	0	0
H18001707	11	p	0	0	0
H18001707	12	p	0	0	0
H18001707	16	p	13	0	7
H18001707	17	p	0	0	0
H18001707	18	p	0	0	0
H18001707	19	p	0	0	0
H18001707	20	p	0	0	0
H18001707	21	p	0	0	0
H18001707	Y	p	0	0	0
H18001707	X	p	0	0	0
H18001707	1	q	0	0	0
H18001707	2	q	0	0	0
H18001707	3	q	0	0	2
H18001707	4	q	0	0	0
H18001707	5	q	0	0	0
H18001707	6	q	0	0	0
H18001707	7	q	0	0	0
H18001707	8	q	0	0	3
H18001707	9	q	0	0	0
H18001707	10	q	0	0	2
H18001707	11	q	0	0	0
H18001707	12	q	0	1	0
H18001707	13	q	0	0	0
H18001707	14	q	0	0	0
H18001707	15	q	1	0	0
H18001707	16	q	0	0	0
